Stratford upon Avon College,,,,No,Dance | Choreography | Environment | Cleansing | Fashion | Textile | Leisure Services | Catering Studies | Multimedia | Interactive Media | Photography | Film Photography | Social Work | Social Work Older People | Counselling | Eating Disorders Counselling,Stratford Upon Avon CV37 9QR | This is a distance learning course | Rugby CV21 3QS | Alcester RoadStratford-upon-Avon West Midlands CV37 9QRUnited Kingdom | Stratford Upon Avon CV37 9QR
Worthing College,,,,No,Dance | Choreography | Economic | Microeconomics | Environment | Environmental Science | English language teaching | TESOL | Law | Legal Studies | Sports | Rugby | Leisure Facilities | Sports Facilities,Worthing BN13 1NS | Chapel RoadWorthing West Sussex BN11 1HAUnited Kingdom | Worthing BN13 1NS | Worthing BN13 1NS
SOUTH THAMES COLLEGE,,,,No,Dance | Burlesque | Ballroom Dancing | Belly Dancing | Crafts | Upholstery | Traditional Wood Crafts | Dental Services | All Dental Services | DIY & Home Improvements | All DIY & Home Improvements | Tiling | Wallpapering | Driving | Motorbike Maintenance | English | English Grammar | CELTA | English language teaching | TESOL | Fashion | Textile | Fashion Illustration | Knitting | Fashion Accessories | Film & Television | Television Production | Film Production | Film Direction | Fitness | Tai Chi | Pilates | Gardening | Wedding flowers | History | Local History | Family History | Science History | Humanities | General Studies | Language | Arabic | Japanese | Chinese | Russian | Portuguese | Polish | Law | English Law | Urdu | Leisure Services | Food Service | Linguistic | Community Interpreting | Literature | Translation | Medical | NLP | Music | Music Appreciation | European music | Music Business | Multimedia | Interactive Media | Psychiatry | Musical Instrument Making | Pop Music | Music Playing | Piano | Office Skills | All Office Skills | Performance Art | Musical Theatre | Personal Appearance | Body Art | Theatrical Makeup | Personal Development | Stress Control | Relaxation | Assertiveness | Personal Finance and Rights | Personal Finance | Photography | Portrait Photography | Landscape Photography | Digital Processing | Sales & Retailing | Brand Management | SLR | Digital Marketing | Customer Care | Customer Service | Facebook | Marketing | Google | E-marketing | Sales Technique | Science | Physiology | Human Biology | Semi-Medical Therapies | Gestalt Therapy | Security / Police / Armed Forces | Police Services | Services To Industry & Commerce | Product Design | Small Business | Business Development | Small Business Marketing | Soft Furnishings | Crochet | Sports | Badminton | Patchwork | Football | Survival | Therapeutic | Shiatsu | Body Massage | Typing | Medical secretary | Writing | Script Writing | Writing For Newspapers | Play Writing | Typewriting | Teaching | BSL | Racquet Sports | Business Plans | Small Business Management | Product Management | Twitter | Marketing For Non Profit Organisations | Self Presentation | Negotiation | Jazz / Blues | Interpreting | Linguistics | Genealogy | Writing For Children | Walking | Photographic Processing | UK law | Christmas Flowers | TEFL | Folk Dance | Popular Dancing | Cookery | Wine & Food Appreciation,London SW18 2PP | London SW17 0TQ | Merton SM4 5QX | Wandsworth High StreetLondon London SW18 2PPUnited Kingdom | London SW18 2PP | London SW18 2PP
Hounslow Adult And Community Education,,,,No,Dance | Bollywood | DIY & Home Improvements | All DIY & Home Improvements | Environment | CIEH | First Aid | Paediatric First Aid | Fitness | Aerobics | Tai Chi | Pilates | Exercise Dancing | Gardening | Flower Arranging | History | Local History | Internet Systems | Internet Security Systems | Language | Arabic | Japanese | Russian | Music Playing | Ukulele | Guitar | Parenting | Play Skills | Performance Art | Singing | Personal Appearance | Personal styling | Personal Development | Meditation | Personal Finance and Rights | Personal Finance | Social Work | Community Work | Teaching | BSL | Voluntary Work | Folk Dance | Cookery | Vegetarian Cookery,Hounslow TW3 1NX | Hounslow TW5 0QR | Feltham TW13 4GU | Hounslow TW3 1RH | Hounslow TW3 1NE | Hounslow TW3 1UF | London W4 4JN | Isleworth TW7 6RU | Isleworth TW7 7QR | Chiswick W4 3UN | Cranford TW5 9TL | Hounslow TW3 1NX | Hounslow TW5 0QR
Sabrynah Belly Dance,,,,Yes,Dance | Bollywood | Belly Dancing,Romford RM5 2LD | Barking IG11 7BT | Winchester SO22 4EJ | Ilford IG1 1XT
Bhangra Dance and Fitness Classes,,,,Yes,Dance | Bollywood,Manchester M32 0PS
Hills Road Sixth Form College,,,http://www.hillsroad.ac.uk,No,Dance | Bollywood | Ballroom Dancing | Classical Dance,Cambridge CB2 8PE | Cambridge CB2 8PE | Hills RoadCambridge Cambridgeshire CB2 8PEUnited Kingdom
Bollywood Dance Worldwide Limited,,,http://www.bollywooddance.org.uk,Yes,Dance | Bollywood,Reading RG1 5BN | Lower EarleyReading Berkshire rg6 5gxUnited Kingdom
Fun2Dance,,,,Yes,Dance | Ballroom Dancing,Lee-On-The-Solent PO13 8JU
Inspiration 2 Dance London,,,,Yes,Dance | Ballroom Dancing,London W11 4UH
New College Swindon,,,,No,Dance | Ballroom Dancing | Ballet | Crafts | Upholstery | Economic | International Economics | Environment | Environmental Studies | English language teaching | TEFL | Fashion | Sewing | Sewing Machine | Dressmaking | Film & Television | Film Production | Finance | Finance for Non-financial Managers | First Aid | Paediatric First Aid | Folklore | All Folklore | Games | Chess | Gardening | Flower Arranging | Health & Safety | Chemical Safety | History | Ancient History | Humanities | Religious Studies | General Studies | Language | Japanese | Turkish | Russian | Portuguese | Polish | Law | Legal Studies | Mathematical | Statistics | Music | Music Business | Music Playing | Guitar | Personal Appearance | Body Art | Tanning | Salon | Perming | Personal Development | Meditation | Personal Finance and Rights | Personal Finance | Photography | Landscape Photography | Digital Processing | Science | Geography | Earth Sciences | Soft Furnishings | Felt Work | Rug Making | Sports | Basketball | Football | Netball | Water Sports | Teaching | PTLLS | Therapeutic | Alexander technique | Swedish massage | Tourism and Travel | Resort Representative | Social Studies | Community Studies | Geology | Portrait Photography | Music Production | Literature | Classical Literature | Art History | Archaeology | All Archaeology | Photographic Processing | Philosophy | Classical Philosophy | Television Production,Swindon SN3 1AH | Swindon SN6 6AE | New College DriveSwindon Wiltshire SN3 1AHUnited Kingdom | Swindon SN3 1AH | Swindon SN3 1AH
Amanda Nicole School Of Dance,,,,Yes,Dance | Ballroom Dancing | Break Dancing | Ballet | Street Dance | Modern Dance,Wallsend NE28 6NJ | You study this on your computer | 122A Bewicke Road Willington QuayWallsend Tyne and Wear ne28 6njUnited Kingdom
Shipley College,,,,No,Dance | Ballroom Dancing | Fashion | Textile Design | Sewing Machine | First Aid | Paediatric First Aid | Fitness | Pilates | Exercise Dancing | Forestry | Forestry Operations | Gardening | Bottle Gardening | Flower Arranging | Horticulture | Floristry | Wildlife Gardening | Graphic Art | Image Processing | Organic Gardening | Vegetable Growing | Health Care | Health Care Assistant | Law | Mental Health Act | Nurse | Infection Control Nursing | Drug Medicine Control (Nursing) | Care Of Dying Nursing | Parenting | Play Skills | Performance Art | Singing | Personal Development | Meditation | Sports | Football | Teaching | PGCE (Primary) | Telecommunication | All Telecommunication | Nursing: Specific Conditions | Paramedical | Health & Safety | Protective Clothing / Equipment Use | Indoor Gardening | Wedding flowers | Latin Dance,Shipley BD18 3LQ | Shipley BD18 3HJ | Victoria RoadSaltaire West Yorkshire bd18 3lqUnited Kingdom | Shipley BD18 3LQ | Shipley BD18 3LQ
Chesterfield College,,,,No,Crafts | Woodworking | DIY & Home Improvements | Electrician | Welding | Plumbing | Engineering | Mechanical Engineering | Finance | All Finance | Leisure Services | Hospitality Management | Food and Beverage Management | Logistics | All Logistics | Medical Technology | Pharmacy | Sales & Retailing | Telesales | Sports | Sports Fitness | Vehicle Maintenance | All Vehicle Maintenance | Manufacture | Furniture Manufacturing | Property Investment,Chesterfield S41 7NG | Infirmary RoadChesterfield Derbyshire S41 7NGUnited Kingdom | Chesterfield S41 7NG | Chesterfield S41 7NG
Kirklees College,,,,No,Crafts | Woodworking | DIY & Home Improvements | Welding | Painting and Decorating | Plastering | Driving | Car Maintenance | English | CELTA | Engineering | Engineering Operations | Mechanical Engineering | Gardening | Horticulture | Health Care | Care Of The Elderly | Leisure Services | Hospitality Management | Logistics | All Logistics | Media | Visual Communication | Performance Art | Acting | Parenting | CACHE | Play Skills | Personal Appearance | Hair extension | Ethnic Hairdressing | Barbering | Theatrical Makeup | Pedicure | Pet Care | Horse Care | Sales & Retailing | CIM | Fashion Retail | Science | Forensic Science | Security / Police / Armed Forces | Armed Forces | Services To Industry & Commerce | Environmental Conservation | Industrial Control | Sports | Leisure | Telecommunication | All Telecommunication | Tourism and Travel | Resort Representative | All Pet Care | Men's Hairdressing | Specialist Counselling Skills | Personal Development | Social Skills | Drama | Manufacture | Manufacturing Engineering | Courses to help with disability | All Courses to help with disability,Dewsbury WF13 2AS | Huddersfield HD1 6RA | Huddersfield HD1 3LD | Huddersfield HD4 6LE | Batley WF17 5JB | Huddersfield HD1 5LS | New North RoadHuddersfield West Yorkshire HD1 5NNUnited Kingdom | Dewsbury WF13 2AS | Huddersfield HD1 3LD
South and City College Birmingham,,,,No,Crafts | Woodworking | DIY & Home Improvements | Electrician | Tiling | Plumbing | Plastering | Driving | Bicycle Maintenance | Fashion | Clothes Making | Film & Television | Special Effects Makeup | Health & Safety | NEBOSH | Occupational Health & Safety | Gas Safety | Health Care | Reflexology | HR | HR Recruitment | Leisure Services | Hospitality and Tourism | Food and Beverage Management | Manufacture | Manufacturing Engineering | Multimedia | Multimedia Computing | Network Systems Management | CCNA | Parenting | CACHE | Personal Appearance | Bridal Makeup | Electrolysis | Bridal hair | Barbering | Threading | Salon | Manicure | Personal Development | Social Skills | Sales & Retailing | Retail | Security / Police / Armed Forces | Armed Forces | Sports | Leisure | Therapeutic | Indian head massage | Vehicle Maintenance | Car Engine Repair | Car Body Repair | All Vehicle Maintenance | Wholesale | Pedicure | Furniture Manufacturing | Food Service | Waxing | Women's Hairdressing | Performance Art | Theatre Production | Bricklaying | Courses to help with disability | All Courses to help with disability,Birmingham B9 5NA | Birmingham B5 6DY | Birmingham B28 8ES | Birmingham B5 5SU | Birmingham B10 0DP | Birmingham B21 9DP | Bordesley Green Campus Bordesley GreenBirmingham Warwickshire B9 5NAUnited Kingdom | Birmingham B9 5NA | Birmingham B5 5SU
SOUTH ESSEX COLLEGE OF FURTHER AND HIGHER EDUCATION,,,,No,Crafts | Woodworking | Dance | All Dance | DIY & Home Improvements | Electrical | Welding | Plumbing | Plastering | Education / Training / Teaching | Education Studies | English | IELTS | Engineering | Engineering Operations | Engineering Technology | Film & Television | Film Studies | Fashion | Fashion Design | Television Production | Special Effects Makeup | Radio Production | Fitness | Gym Instructor | History | All History | Journalism | General Journalism | Leisure Services | Food & Drink Processing | Catering | Leisure Sports Facilities | Logistics | All Logistics | Literature | English literature | Music Playing | All Music Playing | Network Systems Management | Cisco Certifications | Nurse | All Nurse | Performance Art | Acting | Parenting | Child Care | Set Design | Drama | Personal Appearance | Hairdressing | Beauty Therapy | Salon | Pedicure | Nail Art | Manicure | Pet Care | All Pet Care | Science | Biology | Physics | Forensic Science | Chemistry | Earth Sciences | Security / Police / Armed Forces | Armed Forces | Services To Industry & Commerce | Industrial Design | Sports | Football | Personal trainer | Teaching | Teacher Training Access / Preparatory Studies | Vehicle Maintenance | Car Painting | Geography | Hospitality and Tourism | Tourism and Travel | Travel | Sports Education Teaching | Theatre Production | Bricklaying,Grays RM17 6TF | Southend-On-Sea SS1 1ND | Basildon SS16 5NN | Grays RM17 6TF | Grays RM17 6TF
YTA Training and Assessment,,,,Yes,Crafts | Woodworking | DIY & Home Improvements | All DIY & Home Improvements | Tiling | Plumbing | Plastering | Performance Art | Singing | Bricklaying,Bradford BD4 9NW | Bradford BD4 9NW | Bradford BD4 9NW
Lewisham Southwark College,,,,No,Crafts | Woodworking | Dance | All Dance | DIY & Home Improvements | Electrical | Tiling | Plumbing | Joinery | Plastering | Education / Training / Teaching | Education Theory | Education Studies | English | ESOL | CELTA | All English | Environment | All Environment | Fitness | Gym Instructor | Gardening | All Gardening | Health Care | Health Studies | Social Care | HR | Conditions Of Employment | Literature | All Literature | Leisure Services | Food & Drink Processing | Law | Legal Practice | Catering | Mathematical | All Mathematical | Medical Technology | Pharmacy | Music | All Music | Music Technology | Music Playing | All Music Playing | Nurse | Midwifery | All Nurse | Performance Art | Acting | Office Skills | All Office Skills | Parenting | Play Skills | Child Care | Stage Management | Set Design | Drama | Personal Appearance | Beauty | Beauty Therapy | Services To Industry & Commerce | Quality & Reliability Management | Social Work | All Social Work | Sports | All Sports | Football | Teaching | Early Years | Educational Administration | All Teaching | Teacher Training Access / Preparatory Studies | Typing | Legal secretary | Agriculture & Horticulture | All Agriculture & Horticulture | Writing | Academic Writing | Tourism and Travel | Travel | Education Assistants | Voluntary Work | Sales & Retailing | Wholesale | Hairdressing | Specilialsied Nursing | Nursing Studies | General Mathematics | Hospitality and Tourism | Paralegal | All Typing | Working with Children | Security / Police / Armed Forces | All Security / Police / Armed Forces | Theatre | Singing | Theatre Production | Network Systems Management | All Network Systems Management | English literature | Personnel Administration | Crisis Support | Graphic Art | Computer Graphics | English For Specific Purposes | Driving | All Driving | Bricklaying | Courses to help with disability | Dementia awareness,London SE8 4RZ | London SE4 1UT | London SE1 8LF | London SE8 4RZ | London SE4 1UT
